d0a751d3-06ac-4e8a-a609-4840d78a5219	d6b3692b-a8fa-4390-9fb7-43a789a11783
9c9900a7-7e91-40fa-9472-a330d3afc7a1	50a05021-3906-4008-97e1-bddddc2787eb
e833ac53-8c00-41db-83a5-b524d7861b40	662b531d-4e29-42ee-a43d-272fc820ec63
c5a9c045-c0e0-40ab-9e3d-5628d6f9dc83	f596bfcd-a943-478b-9752-1b6d5ef1af90
b60ca0bd-86e7-4309-a7f4-5e778bad98ee	284fbf63-6dd2-4273-ba21-ec066d904310
0c560bc4-41c4-4e64-8a0c-5d5df419f5f6	e0b898fd-0de2-46f1-8183-b662cd7058d9
03d8512f-0c73-4fcf-981d-be4d2dac60c6	8b8f161e-8fc6-40ba-aa7e-608b900ae4fa
f5fe0e15-1fb9-4d6e-8945-4f42f2772ce5	be7305c7-e0f3-4d5a-86d1-5faccf71cd8d
24183a50-9bec-46a1-a24f-e5d601a2d4d2	37c2bfaf-19d1-477b-b7f4-37cc48ea3314
3963c51b-fca1-41ef-8896-451acb853a3a	62e956a4-3b45-4919-b5c8-1c46d31b448b
f7e9b03b-048c-48ca-8232-a8ac43495643	5c1f62ed-02f9-4943-b830-f7023c5d299e
ad4881c3-5d1b-47c0-9718-3020ff0eb4ce	f1ac9318-d8d7-42ab-900b-a415ee0dba8c
51daf644-674d-4c81-a1b8-b0fef5b48487	bd405a88-e581-4e0a-b8e2-49c11daedfa5
cf870e84-f1f7-4d40-8325-7188207a034a	3a73a09f-8f5d-4b9c-a6da-71095bb26e5f
a900a067-2b7f-42a3-b214-34af8c84eba3	0b01c7f9-fd3b-4fa2-8ad9-92f673f9655e
6f1fe82a-d02b-4eaa-819c-b62f03f8e11e	13eafeb7-4f45-4533-a695-3b1f56eeb983
b6f0f4d5-0478-472a-a492-58c42980fb93	091d924f-5d32-4e6f-a741-728849cb7f05
37bcf16a-12b4-4efc-b867-c0466d459fd6	87ad9c02-d96b-47c7-afab-6cf7bd65d1ff
f8ab3d80-447f-4d9e-a7b2-d79c111ab3a4	682c356b-5181-4a7d-863a-615d3f3c7398
7b38c061-57d4-497f-9adf-16e89a1a5992	825fc78d-e72e-4ae7-b975-8846a635d9c4
c81264a3-5435-428d-b336-0d95b24bd0d3	bfc02fee-b4b7-40cc-bd8b-5c2bc988a35c
0ac308cc-7493-475f-b455-ead9e561a0fc	8cdb840d-1746-48c6-83a3-cddd9e769fd3
1322749b-0be0-4f94-b9c1-b751c27f9ef5	3faf91ed-6abc-4167-b334-513ac1a39ab4
ced5c77b-12c6-4c51-ae92-14130a760baa	b6b23b56-7e75-4158-bd0a-5de8514527bb
497cfca4-255f-433b-92e3-29896f31f73d	f2212325-7b00-4b03-afed-dcbb2b851cf8
3ac3ae85-5661-4e18-b8be-568d005ce7ac	64a1fc4b-6a46-421f-b58a-86ffa71ee660
64d0b671-b8ea-4e23-90d3-7c29ef63632d	29fd9e39-ff13-4d27-979b-53efd042effb
b60fa8c0-6b45-4d88-b4a0-ecf3c540efca	9a5460f5-ca03-482d-ba7b-a2e1cbd880dc
b84d4028-d402-4d13-b4de-093b9faf9290	67914ea6-5d6d-4947-9b45-fae919a57ead
bef9796d-9692-4b57-9a2b-309dc3c66229	a8086e6b-0c94-4df3-8d51-a8efe5f04341
4684d6b3-8056-4743-ad70-7e67c1cbe69b	aafddb86-3ddf-4988-a1de-c932e3998cb2
57444107-089e-4681-b35e-70cdbee6ea41	86fc0d1d-aa1b-4188-8b4f-d5cc4a0ae5d6
239c72ca-9641-4a78-9c1b-993c31c60267	0cd85ea2-c826-496f-8e45-c58e1c7dc9b5
da5aac85-50cb-4f58-bb04-4b25cdb3e541	5ec828b1-672c-494b-a91d-bc6ae810e771
7dea9b81-061c-4931-b5a3-f0768b400409	d50ee8f9-47ea-4cde-b20b-015caca18bf8
74da3c60-ba02-4101-a71a-bcc6177173db	06cb5c0c-6fcd-464b-b6be-63fba6c4defe
26337d32-05da-497e-a613-27ea4b5a6cfb	8ceca928-9c89-47b6-a37b-839767a42b5e
183f3381-5689-44e3-b54c-ce6beabcf3d6	a81c104b-f3fb-4dfe-80c0-422bc6f354ef
c0ced1f8-9dd3-45ce-9d83-36432ad8597b	4b210b6f-6237-4622-a679-0d9df664de38
3b9c3a6c-8fef-47d9-ba23-a83f2c209272	5ddac807-3802-4385-8947-7adcbd0298eb
867b591a-4189-4efe-a50e-c08413d0dd56	73356d4b-1236-4c2f-9caf-d046b544e2e5
caf42b9e-f943-4fdf-bd1e-5e67212854ac	70fe290b-334f-4190-9741-a282a75cd9a7
aae1b28d-be46-43a1-b0e3-1ae89561205f	a962035f-2322-4b2d-a782-deedc90f6def
317b76a9-360e-4d51-962f-ad03c3355944	50be96ba-d58c-44e5-973a-bfc7b687b214
5ea6570a-438b-441e-ae34-62f6d81c60d1	92435109-7597-4d4e-a87f-aa6e319127ca
0fe5953b-9a91-4579-a4d6-97738099999e	a9694efe-064f-4e42-902a-0886ef393379
949f4de5-9ddc-4242-a050-3c332cf23d68	c5562123-5eca-40cf-97fa-7e7773721b43
fbc0d677-b1e5-4b5d-ac75-2742a4694a0d	9d6cbbfe-f9bd-4af6-bce4-1b2ec80893b2
a8310ade-76a6-4a03-9785-540c6ce39367	a6730ecd-5e9c-4b58-a87d-fd49bda41d7f
b376c429-2447-45d8-8fee-1f5628032977	64237b72-6ec2-4cd2-b380-a2035f21ae22
184e5489-6967-4be6-90b9-6bf4c72e3dbc	28f7f6db-3577-4f57-8134-f48bbed39504
c159a6f5-475b-41f5-940d-d1821bca4910	48493161-345a-4b53-a99a-ceadc8fef76f
0f402621-3a7b-4323-aa61-fa8d2146a566	58cea085-cfae-465b-9e6c-579a86525cde
dddb3753-2ae0-43bb-9d5e-5d163d8c522b	976b4d89-09b5-45fc-ac29-950fa9f1c6a2
b5a620f7-44b6-4fcc-a404-031e69772c11	63b32708-e5c1-4b78-bbef-8305ce6147f2
900c3a8c-66a5-4604-902c-14f7b0c08c12	9b5e785a-790d-4997-bcb8-3f20b34bdefd
17780f64-548c-43bf-86c7-7f0251e8b33a	c465181a-ebdc-411e-8240-62ed89cc10e9
19ed9000-3d94-4749-aadd-572e8cbe7474	1732f407-8a32-4697-ba44-f4ab2e3db86a
d2e4a79a-2581-49c6-b25b-3e602b0230c4	ec87a993-9455-4e0c-8e88-6ee5f89b74b4
dc296604-11a7-4041-8f64-b3a6c4fa8609	ac4c0328-ec83-4598-ab17-3d7641ebffe0
a25fc9c2-e06c-4286-9743-44072e3adb3a	8b898fb0-823e-4f54-a3b5-fcd566f837d0
3bb5d691-ce7f-4ad3-85a3-e52e7c306097	9c46caa3-ebea-4750-be2c-a5462396d6d6
d45e435d-7836-4769-ab90-7fff92fbcd96	ae301a6d-df1d-41a3-b739-1162e2dea39d
fc0f384d-1ced-4813-b24d-de8a0bb3d374	44f701a8-4f32-42b3-9d25-253daec74a63
78d6a9a4-2a94-4bb0-bd4a-e7cfe349800b	edbe86a5-1812-4fda-84f8-6c1734d3d7cb
7bf1203d-9083-42e1-a970-5ca889c04dc1	76f7187a-e929-4d99-a0dd-6936a6d85ed5
d3845370-f247-433a-a02d-8cd53ffafa1b	73360874-01d8-4aee-b73d-c39aa7c83970
abd1df11-8fa2-4950-8c4a-f04ca8caf192	fd970b00-8c47-4399-a351-813ff1eeb7ed
0f88b37d-f212-45cd-b5cd-b0186f4d17ae	332a43c2-88a6-4a5e-a0fe-1691c9bcd92a
d8eb407b-be64-4b41-901d-4a5e84e47a6c	ca5be146-1ea8-4ab5-aed7-bce21113df62
63c10f77-a058-466f-9f00-f997473f69eb	a73ce684-9cb0-4554-bc55-edd75b33db56
5c2ac553-1f40-4fa4-b860-ea581c2fb7bd	b3ae8b98-c6f4-41fd-8673-ea98934983bf
745c1bcd-0cfb-4438-988b-11d0f246d4c9	98f9a0e1-0cbe-4186-9d67-7ce8d3da34c4
8aeda4ab-2122-49de-8c62-723f4860547a	e6b014fb-3dc9-4dd4-bc5b-3d6afd709c21
3ee2f5bd-9716-456d-8702-938f31b5f181	2581808f-1d35-4afb-8035-6b995d2863f8
cf79da2e-5c69-4fd1-a0dc-3aac2e05bca9	109b4875-3b6d-488c-b1ae-8bf8e3c297a4
8858287d-a012-4682-8d41-62728c69520e	2625cd10-8244-40c4-8e49-9d270c83b8b5
c044eef9-6669-4837-9b9c-1786fd18d9dc	a25e7192-b712-4175-ae4f-9e11d9683af5
fadfea5d-257c-4001-8d21-d5d1be0911f7	94730526-0c3e-4ea8-822d-7a171358fe89
d6f6d5c4-62bc-437e-b11d-9a11e43d53fb	4cc35df8-1261-43a0-a4b7-c253e040f4af
a068a3b3-d971-4556-9c64-0cff06eb5ad8	8a374150-f289-44a3-a0a9-f2af74ecd482
07f3cc58-7e34-419d-aae5-cf5466687a00	b7e51e80-3859-4542-8364-70096eb36aac
b7335c81-5736-44f5-ab5a-fccea4dafd42	d85aca81-277e-4316-8b3a-653395fe1671
2f70972f-0c3e-4999-aa93-8716f462dbfa	dc6b1a41-b387-44cc-8279-c114b342417f
a36f26e7-2244-4647-b93b-47c16e4a4198	67a6a34d-520e-40b6-a6c0-63fdb73b8c36
ecb72450-3d13-42ed-83f9-1a834aa76025	eeb4155f-6940-4c5d-abcb-3bdc9c90a7f6
67df47ae-0cee-429c-8210-cc05c70c83c4	6f194406-03a7-4bb5-93b0-8684389f55e8
fe53cc0c-859a-45b8-bbcd-08d9645a7483	65e534c6-69c8-40ce-9fd5-261a4e4faeda
e545b336-ffc6-4a13-a481-d531efaa621d	939bc225-85b1-404a-a2ea-8c471b589be0
32dc75b3-c686-4cfe-b549-acf8322fe44c	5c2ba10c-cea2-4137-aacd-9cbb3bf91836
c1509ce9-06f9-4875-a61e-1dfda5f07a8b	801c9c75-0723-40b5-b54e-c1d3f984e4c3
